id,voen,buyer_name,address,competition_count,event_statuses,sample_event_ids,last_publish_date,sample_document_number,source
etender-buyer-345,7300146981,TOVUZ RAYON MƏRKƏZİ XƏSTƏXANASI PUBLİK HÜQUQİ ŞƏXSİ,Tovuz şəhəri Şəhriyar küç 32,33,active | awarded | cancelled | other,352742 | 352017 | 288227 | 344523 | 341763,2026-05-22,2026/AT/02558/V1,etender.gov.az/main/competitions
etender-buyer-346,5501657031,İMİŞLİ MƏNZİL- KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,İmişli şəhəri Həzi Aslanov küçəsi 13,33,active | awarded | cancelled | other,292541 | 278260 | 276807 | 276806 | 276805,2023-07-17,68146,etender.gov.az/main/competitions
etender-buyer-347,4800003881,Qobustan Rayon İcra Hakimiyyəti,"AZ 3700, Qobustan şəhəri, Heydər Əliyev pr.1",33,active | awarded | cancelled | other,289627 | 278047 | 341733 | 327339 | 321412,2023-05-16,64899,etender.gov.az/main/competitions
etender-buyer-348,5500080861,İMİŞLİ RAYONU İCRA HAKİMİYYƏTİ,İmişli şəhəri M.Əsədov küçəsi 3,33,active | awarded | cancelled | other,241817 | 241816 | 339011 | 318595 | 318381,2020-04-22,11076,etender.gov.az/main/competitions
etender-buyer-349,1308069381,"""GEOLOJİ KƏŞFİYYAT AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Kazım Kazımzadə küçəsi 100A",33,awarded | cancelled | other,341707 | 336212 | 335280 | 330801 | 330802,1761063251,122094,etender.gov.az/main/competitions
etender-buyer-350,1305835261,"""DOST İŞ MƏRKƏZİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",AZ1100 Bakı şəhəri Yasamal rayonu Nazim Hikmət küçəsi 27,32,active | awarded | cancelled | other,354612 | 348179 | 332255 | 309657 | 304958,2026-06-29,2026/AT/03180/V1,etender.gov.az/main/competitions
etender-buyer-351,0200312291,NAXÇIVAN MUXTAR RESPUBLİKASININ FÖVQƏLADƏ HALLAR NAZİRLİYİ,"Naxçıvan şəhəri, Cəlil Məmmədquluzadə küçəsi 41",32,active | awarded | cancelled | other,354184 | 354004 | 292005 | 289733 | 288507,2026-06-20,2026/AT/03025/V1,etender.gov.az/main/competitions
etender-buyer-352,1701928961,"AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ ""ELM"" NƏŞRİYYATI ",,32,active | awarded | cancelled | other,353644 | 353388 | 329883 | 329218 | 318249,2026-06-10,2026/AT/02865/V1,etender.gov.az/main/competitions
etender-buyer-353,2700208321,"""MİNGƏÇEVİR DÖVLƏT UNİVERSİTETİ"" PUBLİK HÜQUQİ ŞƏXSİ",D.Əliyeva 21,32,active | awarded | cancelled | other,352866 | 352800 | 350785 | 349450 | 335343,2026-05-26,2026/AT/02598/V1,etender.gov.az/main/competitions
etender-buyer-354,1200114691,AZƏRBAYCAN  RESPUBLİKASI  DİN POLİS AKADEMİYASI,"AZ-1044, Baki ş. Almaz İldırım küç.3, Şüvəlan qəsəbəsi.",32,active | awarded | cancelled | other,351463 | 342686 | 326860 | 331752 | 308758,2026-05-04,2026/AT/02145/V1,etender.gov.az/main/competitions
etender-buyer-355,7000144681,BAŞ MİL-MUĞAN KOLLEKTORU İSTİSMAR İDARƏSİ,Salyan rayon Bəydili kəndi,32,active | awarded | cancelled | other,351008 | 342192 | 342085 | 337577 | 292744,2026-04-27,2026/AT/01974/V2,etender.gov.az/main/competitions
etender-buyer-356,2900329461,SUMQAYIT ŞƏHƏR İCRA HAKİMİYYƏTİ BAŞÇISININ HACI ZEYNALABDİN QƏSƏBƏSİNDƏ NÜMAYƏNDƏLİYİ,"Sumqayıt şəhəri, Hacı Zeynalabdin qəsəbəsi, Qara Qarayev 10",32,active | awarded | cancelled | other,344618 | 343025 | 290732 | 335191 | 323327,2025-12-10,2025/AT/00849/V1,etender.gov.az/main/competitions
etender-buyer-357,1202441041,"""XƏZƏR TİBB MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəh, Xəzər r-nu, Mərdəkan qəs, Ramin Qasımov 30",32,active | awarded | cancelled | other,341190 | 349676 | 343910 | 341191 | 338174,2025-10-15,121577,etender.gov.az/main/competitions
etender-buyer-358,2100568691,AZƏRBAYCAN RESPUBLİKASI ŞİRVAN ŞƏHƏR İCRA HAKİMİYYƏTİ BAŞÇISININ 1 NÖMRƏLİ SAHƏ İNZİBATİ ƏRAZİ DAİRƏSİ ÜZRƏ NÜMAYƏNDƏLİYİ,Şirvan şəhəri İstiqlaliyyət prospekti 12,32,active | awarded | cancelled | other,341054 | 326772 | 318913 | 316297 | 306266,2025-10-13,121441,etender.gov.az/main/competitions
etender-buyer-359,8300124331,CƏLİLABAD SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,Cəlilabad şəhəri M.Hüseyn küçəsi 1,32,active | awarded | cancelled | other,335938 | 335332 | 303652 | 294730 | 292435,2025-08-01,116309,etender.gov.az/main/competitions
etender-buyer-360,0200035601,NAXÇIVAN MR MELİORASİYA VƏ SU TƏSƏRRÜFATI AÇIQ SƏHMDAR CƏMİYYƏTİNİN  MATERİAL TEXNİKİ TƏCHİZAT VƏ NƏQLİYYAT İDARƏSİ,Naxçıvan Şəhər Xətai məhəlləsi,32,active | awarded | cancelled | other,301245 | 300124 | 295600 | 290484 | 288152,2024-02-22,77864,etender.gov.az/main/competitions
etender-buyer-361,1700354751,MÜDAFİƏ NAZİRLİYİ İNZİBATİ BİNA VƏ QURĞULARA QULLUQ ETMƏ XİDMƏTİ,"Bakı şəhəri , Parlament prospekti , 3",32,active | awarded | cancelled | other,290124 | 296115 | 296007 | 293684 | 292725,2023-05-24,65511,etender.gov.az/main/competitions
etender-buyer-362,6300010701,LERİK RAYON İCRA HAKİMİYYƏTİ,Lerik şəhəri H.Əliyev meydanı-1,32,awarded | cancelled | other,349159 | 349160 | 343594 | 336814 | 336024,1774978444,2026/AT/01420/V1,etender.gov.az/main/competitions
etender-buyer-363,1800355421,"""RESPUBLİKA PSİXİATRİYA XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Sabunçu rayon, Maştağa qəs, Axund Şeyx Hüseyn küç 155",32,awarded | cancelled | other,347958 | 339691 | 337854 | 327182 | 325888,1772640927,2026/AT/00985/V1,etender.gov.az/main/competitions
etender-buyer-364,6000043011,GÖYÇAY RAYON İCRA HAKİMİYYƏTİ,"Göyçay şəhəri, M.Ə.Rəsulzadə küçəsi 118",31,active | awarded | cancelled | other,353998 | 248579 | 248578 | 352208 | 343057,2026-06-17,2026/AT/02963/V1,etender.gov.az/main/competitions
etender-buyer-365,1500361501,AZƏRBAYCAN RESPUBLİKASININ DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ İNFORMASİYA KOMMUNUKASİYA İDARƏSİ,Azərbaycan prospekti 7,31,active | awarded | other,352340 | 340407 | 340406 | 340342 | 339572,2026-05-18,2026/AT/02429/V2,etender.gov.az/main/competitions
etender-buyer-366,5000051611,ŞABRAN SUVARMA SİSTEMLƏRİ İDARƏSİ,"Şabran şəhəri, Meliorator küçəsi",31,active | awarded | cancelled | other,284540 | 280768 | 276708 | 267197 | 266760,2023-03-15,57420,etender.gov.az/main/competitions
etender-buyer-367,1404647361,"""BEYNƏLXALQ MÜNASİBƏTLƏRİN TƏHLİLİ MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Mirzə İbrahimov küçəsi 8 ,  AZ 1005",31,awarded | cancelled | other,321252 | 321531 | 317168 | 291019 | 283246,1730980053,100513,etender.gov.az/main/competitions
etender-buyer-368,8000075911,"""XANKƏNDİ ŞƏHƏRİNDƏ, AĞDƏRƏ VƏ XOCALI RAYONLARINDA BƏRPA, TİKİNTİ VƏ İDARƏETMƏ XİDMƏTİ"" PUBLİK HÜQUQİ ŞƏXSİ",Xankəndi şəhəri,30,active | awarded | cancelled | other,354380 | 354379 | 353378 | 353371 | 314055,2026-06-24,2026/AT/03088/V1,etender.gov.az/main/competitions
etender-buyer-369,9900033991,"AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ","Bakı şəhəri, Zərifə Əliyeva küçəsi 77",30,active | awarded | cancelled | other,353811 | 285280 | 272239 | 272135 | 270806,2026-06-12,2026/AT/02901/V1,etender.gov.az/main/competitions
etender-buyer-370,5000079731,"""ŞABRAN RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Şabran rayon  H.Əliyev  Pr. 93,30,active | awarded | cancelled | other,353078 | 352743 | 348973 | 336000 | 334002,2026-06-02,2026/AT/02668/V1,etender.gov.az/main/competitions
etender-buyer-371,1308578391,"""RƏQƏMSAL TİBBİ HƏLLƏR"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ","AZ1065, Bakı şəhəri Yasamal rayonu, Nəriman Nərimanov Pr., Ev 206A",30,active | awarded | cancelled | other,352873 | 345956 | 341506 | 341507 | 339631,2026-05-26,2026/AT/02313/V2,etender.gov.az/main/competitions
etender-buyer-372,4200123871,QAZAX RAYONU İCRA HAKİMİYYƏTİ,"Qazax rayonu, Qazax şəhəri, Azadlıq küçəsi 78",30,active | awarded | cancelled | other,352614 | 346240 | 341135 | 332644 | 322942,2026-05-21,2026/AT/02511/V1,etender.gov.az/main/competitions
etender-buyer-373,1300166041,"""RESPUBLİKA SANİTARİYA-KARANTİN MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Zərgərpalan küçəsi 121",30,active | awarded | cancelled | other,350279 | 348189 | 292594 | 287909 | 283805,2026-04-16,2026/AT/01770/V1,etender.gov.az/main/competitions
etender-buyer-374,0200021121,NAXÇIVAN MUXTAR RESPUBLİKASININ ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİNİN TABELİYİNDƏ DÖVLƏT SOSİAL MÜDAFİƏ FONDU PUBLİK HÜQUQİ ŞƏXSİ,,30,active | awarded | cancelled | other,350016 | 307422 | 347315 | 345565 | 340701,2026-04-13,2026/AT/00975/V3,etender.gov.az/main/competitions
etender-buyer-375,1500298211,TƏSƏRRÜFAT HESABLI TƏCHİZAT VƏ İSTEHSALAT İDARƏSİ,"Bakı şəhəri, Tbilisi prospekti 129",30,active | awarded | cancelled | other,345655 | 346997 | 339722 | 326978 | 332305,2026-01-21,2026/AT/00172/V1,etender.gov.az/main/competitions
etender-buyer-376,1402936421,BAKI BEYNƏLXALQ MULTİKULTURALİZM MƏRKƏZİ,"Bakı şəhəri, İstiqlaliyyət küçəsi 31",30,active | awarded | cancelled,288569 | 345200 | 333770 | 331155 | 302870,2023-04-26,63803,etender.gov.az/main/competitions
etender-buyer-377,1305408641,"""ASK ŞÜŞƏ"" MƏHDUD MƏSULİYYƏTLİ  CƏMİYYƏTİ",Salyan şosesi 25,30,active | awarded | cancelled | other,283340 | 282662 | 282618 | 259439 | 243606,2023-02-16,56218,etender.gov.az/main/competitions
etender-buyer-378,1300192331,AZƏRBAYCAN RESPUBLİKASININ EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİ YANINDA BİOLOJİ MÜXTƏLİFLİYİN QORUNMASI XİDMƏTİ,"Bakı şəhəri, Heydər Əliyev prospekti, 10",30,active | awarded | cancelled | other,277518 | 351561 | 345463 | 294753 | 292554,2022-10-24,49993,etender.gov.az/main/competitions
etender-buyer-379,2100029711,ŞİRVAN ŞƏHƏR İCRA HAKİMİYYƏTİ,İstiqlaliyyət prospekti 10,30,active | awarded | cancelled | other,272409 | 272195 | 272181 | 319504 | 296074,2022-07-01,44361,etender.gov.az/main/competitions
etender-buyer-380,6000148471,GÖYÇAY SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"Göyçay şəhəri, B.Mirzəyev küçəsi 23",30,active | awarded | cancelled | other,268637 | 337164 | 331157 | 293911 | 296667,2022-04-06,39971,etender.gov.az/main/competitions
etender-buyer-381,5400012771,ISMAYILLI RAYON İCRA HAKİMİYYƏTİ," İsmayıllı şəhəri, Heydər Əliyev pr. 51",30,awarded | cancelled | other,350793 | 343431 | 340717 | 340744 | 332763,1776954231,2026/AT/01928/V1,etender.gov.az/main/competitions
etender-buyer-382,1500067091,AZƏRBAYCAN RESPUBLİKASI ƏMLAK MƏSƏLƏLƏRİ DÖVLƏT KOMİTƏSİNİN YANINDA DAŞINMAZ ƏMLAKIN DÖVLƏT REYESTRİ XİDMƏTİNİN 1 SAYLI BAKI ƏRAZİ İDARƏSİ,"Nərimanov rayonu, Əliyar Əliyev 13",30,awarded | cancelled | other,330873 | 325077 | 318018 | 316458 | 306983,1747322724,111294,etender.gov.az/main/competitions
etender-buyer-383,3300093741,AĞDAŞ RAYON PİRƏZƏ  MEXANİKİ SUVARMA İDARƏSİ,,30,awarded | cancelled | other,255233 | 255232 | 255235 | 255310 | 253018,1620243494,25843,etender.gov.az/main/competitions
etender-buyer-384,1501516911,"""AZƏRİDMANSERVİS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",,29,active | awarded | cancelled | other,354575 | 354408 | 353583 | 351516 | 349582,2026-06-29,2026/AT/03167/V1,etender.gov.az/main/competitions
etender-buyer-385,1400434561,AZƏRBAYCAN DİLLƏR UNİVERSİTETİ,Rəşid Behbudov 134 ,29,active | awarded | cancelled | other,354097 | 292394 | 290871 | 342552 | 343217,2026-06-19,2026/AT/03002/V1,etender.gov.az/main/competitions
etender-buyer-386,5400089601,AZƏRBAYCAN MELİORASİYA VƏ SU TƏSƏRRÜFATI AÇIQ SƏHMDAR CƏMİYYƏTİNİN İSMAYILLI SUVARMA SİSTEMLƏRİ İDARƏSİ ,İsmayıllı şəhəri Mikayıl Müşviq küç.10,29,active | awarded | cancelled | other,353989 | 334712 | 307462 | 291030 | 284596,2026-06-17,2026/AT/02959/V1,etender.gov.az/main/competitions
etender-buyer-387,3200008661,"""AĞDAM RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Ağdam rayon Quzanlı qəsəbəsi,29,active | awarded | cancelled | other,353839 | 344292 | 348541 | 340201 | 339943,2026-06-12,2026/AT/02912/V1,etender.gov.az/main/competitions
etender-buyer-388,0201668161,"AZƏRBAYCAN DÖVLƏT SU EHTİYATLARI AGENTLİYİ ""REGİONAL SU MELİORASİYA XİDMƏTİ"" PUBLİK HÜQUQİ ŞƏXSİN NAXÇIVAN SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ",Naxçıvan şəhər Xətai məhəlləsi,29,active | awarded | cancelled | other,351337 | 350848 | 350739 | 349630 | 349112,2026-04-30,2026/AT/02100/V1,etender.gov.az/main/competitions
etender-buyer-389,0201598951,"""SU MELİORASİYA XİDMƏTİ""PUBLİK HÜQUQİ ŞƏXSİ",Naxçıvan şəhər Xətai məhəlləsi,29,awarded | cancelled,316117 | 319892 | 320094 | 318206 | 315226,1726169504,94718,etender.gov.az/main/competitions
etender-buyer-390,9900013961,"""BAKI ŞƏHƏR İŞIĞI"" ELEKTRİK ŞƏBƏKƏ MÜƏSSİSƏSİ","Binəqədi rayonu, Biləcəri qəs., Y.Hüseynov küçəsi 45",28,active | awarded | cancelled | other,354449 | 353875 | 297488 | 349861 | 326080,2026-06-25,2026/AT/03109/V1,etender.gov.az/main/competitions
etender-buyer-391,1703847521,"""AĞCİYƏR XƏSTƏLİKLƏRİ MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri Səbail rayonu, Neftçi Qurban Abbasov, ev 120",28,active | awarded | cancelled | other,354299 | 354200 | 343255 | 333764 | 346655,2026-06-23,2026/AT/03067/V1,etender.gov.az/main/competitions
etender-buyer-392,5700107781,"""KÜRDƏMİR RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Kürdəmir rayonu X.İslamzadə küçəsi 12,28,active | awarded | cancelled | other,354290 | 332120 | 326219 | 322565 | 321773,2026-06-23,2026/AT/03065/V1,etender.gov.az/main/competitions
etender-buyer-393,1400229741,"AZƏRBAYCAN RESPUBLİKASI FÖVQALƏDƏ HALLAR NAZİRLİYİ TİKİNTİDƏ TƏHLÜKƏSİZLİYƏ NƏZARƏT DÖVLƏT AGENTLİYİ DÖVLƏT BAŞ LAYİHƏ İNSTİTUTU ""AZƏRDÖVLƏTLAYİHƏ""",Fuzuli 65,28,active | awarded | cancelled | other,353187 | 352631 | 351504 | 349166 | 329151,2026-06-03,2026/AT/02710/V1,etender.gov.az/main/competitions
etender-buyer-394,1800196641,SABUNÇU RAYONU KOMMUNAL TƏSƏRRÜFATI İDARƏSİ,"Sabunçu rayonu Bakıxanov qəs, Əhmədov Valeri 21 A ",28,active | awarded | cancelled | other,315252 | 290767 | 338090 | 326271 | 321101,2024-09-03,93796,etender.gov.az/main/competitions
etender-buyer-395,1401798401,"AZƏRBAYCAN RESPUBLİKASI SƏHİYYƏ NAZİRLİYİNİN ""SƏHİYYƏNİN  İNFORMASİYALAŞDIRILMASI MƏRKƏZİ""","Bakı şəhəri, M.Mirqasımov küçəsi ev 1a",27,active | awarded | cancelled | other,354496 | 318799 | 305453 | 292103 | 276462,2026-06-25,2026/AT/03132/V1,etender.gov.az/main/competitions
etender-buyer-396,6400132621,MASALLI SU MELİORASİYA SİSTEMLƏRİNİN İSTİSMARI İDARƏSİ,"Masallı şəhəri ,Seybətin kəndi",27,active | awarded | cancelled | other,353435 | 337620 | 336872 | 296285 | 284559,2026-06-08,2026/AT/02804/V1,etender.gov.az/main/competitions
etender-buyer-397,3400206621,AĞCABƏDİ RAYON KOMMUNAL XİDMƏT VƏ MƏNZİL İSTİSMAR İDARƏSİ,Ağcabədi şəhər Vaqif küçəsi 2A,27,active | awarded | cancelled | other,352473 | 351939 | 351612 | 342161 | 333791,2026-05-19,2026/AT/01775/V4,etender.gov.az/main/competitions
etender-buyer-398,1701931061,AZƏRBAYCAN MİLLİ ELMLƏR AKADEMİYASININ MOLEKULYAR BİOLOGİYA VƏ BİOTEXNOLOGİYALAR İNSTİTUTU,,27,active | awarded | cancelled | other,342883 | 298151 | 334812 | 322479 | 315661,2025-11-04,2025/AT/00401/V1,etender.gov.az/main/competitions
etender-buyer-399,3700071631,"""ASTARA RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Astara şəhəri M.Cavadzadə küçəsi 01,27,active | awarded | cancelled | other,339169 | 317619 | 302488 | 290288 | 288582,2025-09-19,119554,etender.gov.az/main/competitions
etender-buyer-400,8300092931,CƏLİLABAD RAYON İCRA HAKİMİYYƏTİ BAŞÇISININ CƏLİLABAD ŞƏHƏR ƏRAZİ NÜMAYƏNDƏLİYİ,Cəlilabad şəhər H.Əliyev prospekti 151,27,active | awarded | cancelled | other,293495 | 341100 | 337375 | 333934 | 324263,2023-08-07,69165,etender.gov.az/main/competitions
etender-buyer-401,2700157811,MİNGƏÇEVİR ŞƏHƏR İŞIQLANMA İDARƏSİ,"Mingəçevir şəhəri.,Təbriz küçəsi 19",27,awarded | cancelled | other,350031 | 334747 | 332433 | 318112 | 307950,1776097346,2026/AT/01334/V2,etender.gov.az/main/competitions
etender-buyer-402,1702303001,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT REKLAM AGENTLİYİNİN BAKI ŞƏHƏRİ REKLAM İDARƏSİ  ,"Bakı şəhəri, Füzuli kücəsi 37",27,awarded | cancelled | other,298459 | 295251 | 289566 | 288920 | 288118,1700241261,74588,etender.gov.az/main/competitions
etender-buyer-403,7900036821,AZƏRBAYCAN MELİORASİYA VƏ SU TƏSƏRRÜFATI AÇIQ SƏHMDAR CƏMİYYƏTİNİN XOCAVƏND SUVARMA SİSTEMLƏRİ İDARƏSİ,Beyləqan rayonu 500 ailəlik Xocavənd qəsəbəsi,27,awarded | cancelled | other,294364 | 291208 | 292426 | 291260 | 284522,1733845190,70094,etender.gov.az/main/competitions
etender-buyer-404,2900382551,AZƏRBAYCAN RESPUBLİKASININ MƏDƏNİYYƏT NAZİRLİYİNİN SUMQAYIT REGİONAL MƏDƏNİYYƏT İDARƏSİ,"Sumqayıt şəhəri, 3-cü məhəllə, N.Nərimanov k-12/15",27,awarded | cancelled | other,281709 | 281041 | 281052 | 278291 | 273261,1670429463,54367,etender.gov.az/main/competitions
etender-buyer-405,1006095481,"""SƏNAYE VƏ İNNOVASİYALAR ÜZRƏ BAKI DÖVLƏT PEŞƏ TƏHSİL MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","AZ 1108, Bakı şəhəri, Binəqədi rayonu, K.Rəhimov 76",26,active | awarded | cancelled | other,354118 | 353006 | 345283 | 336424 | 337770,2026-06-19,2026/AT/03009/V1,etender.gov.az/main/competitions
etender-buyer-406,1309005371,AZƏRBAYCAN DÖVLƏT SU EHTİYATLARI AGENTLİYİ YANINDA SULARIN İSTİFADƏSİNƏ VƏ MÜHAFİZƏSİNƏ DÖVLƏT NƏZARƏT XİDMƏTİ,,26,active | awarded | cancelled | other,353559 | 353256 | 350891 | 349120 | 348481,2026-06-09,2026/AT/02847/V1,etender.gov.az/main/competitions
etender-buyer-407,4300061821,"""QAX RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXS",Qax şəhər 9 Aprel küçəsi 8,26,active | awarded | cancelled | other,353423 | 339735 | 337702 | 337532 | 328677,2026-06-08,2026/AT/02800/V1,etender.gov.az/main/competitions
etender-buyer-408,7500087981,FÜZULİ RAYONU İCRA HAKİMİYYƏTİ,"Füzuli rayonu Horadiz Şəhəri, Gənclər pr.2",26,active | awarded | cancelled | other,349912 | 349911 | 321591 | 349910 | 349909,2026-04-10,2026/AT/01654/V1,etender.gov.az/main/competitions
etender-buyer-409,1102415281,"""QARADAĞ TİBB MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri,Qaradağ rayonu,Qobustan ŞTQ,Namiq Niftəliyev(Qobustan qəs,ev,massiv 4)",26,active | awarded | cancelled | other,349784 | 341937 | 331676 | 334458 | 334390,2026-04-09,2026/AT/01247/V2,etender.gov.az/main/competitions
etender-buyer-410,4000188451,BƏRDƏ RAYON İHB-NIN ŞƏHƏR NÜMAYƏNDƏLİYİ,"Bərdə şəhəri,Heydər Əliyev prospekti 78",26,active | awarded | cancelled | other,292904 | 343373 | 334979 | 336924 | 297065,2023-07-25,68458,etender.gov.az/main/competitions
etender-buyer-411,3600080771,"""AĞSTAFAÇAY HİDROQOVŞAĞI İSTİSMARI İDARƏSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",Ağstafa şəhəri H.əliyev küçəsi 4,26,awarded | other,328658 | 284142 | 284141 | 284991 | 283944,1744298294,108594,etender.gov.az/main/competitions
etender-buyer-412,0700011511,NAXÇIVAN MUXTAR RESPUBLİKASI AVTOMOBİL YOLLARI DÖVLƏT AGENTLİYİNİN ŞƏRUR RAYON YOL TƏMİR TİKİNTİ İDARƏSİ,Şərur şəhəri Nizami küçəsi,26,awarded | cancelled | other,299050 | 297816 | 296928 | 294982 | 295179,1701279800,74373,etender.gov.az/main/competitions
etender-buyer-413,1300269811,AZƏRBAYCAN RESPUBLİKASI EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİ MİLLİ GEOLOJİ KƏŞFİYYAT XİDMƏTİ,"Bakı şəhəri, Kazım Kazımzadə küçəsi, 100A.",26,awarded | cancelled,274621 | 274622 | 274626 | 274522 | 274624,1661392194,46669,etender.gov.az/main/competitions
etender-buyer-414,1307418611,"""DAŞINMAZ ƏMLAKIN DÖVLƏT KADASTRI VƏ REYESTRİ"" PUBLİK HÜQUQİ ŞƏXSİ","Bakı şəhəri, Yasamal rayonu, Hüseyn Cavid pr 135",25,active | awarded | cancelled | other,354533 | 354383 | 353857 | 353856 | 352486,2026-06-25,2026/AT/03146/V1,etender.gov.az/main/competitions
etender-buyer-415,6500112991,"""NEFTÇALA RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",Mirzə Ələkbər Sabir küç. 506,25,active | awarded | cancelled | other,353143 | 326006 | 266098 | 350953 | 345447,2026-06-03,2026/AT/02695/V1,etender.gov.az/main/competitions
etender-buyer-416,3400140021,"""AĞCABƏDİ RAYON MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",,25,active | awarded | cancelled | other,352820 | 350769 | 266827 | 346966 | 339775,2026-05-25,2026/AT/02580/V1,etender.gov.az/main/competitions
etender-buyer-417,6700010741,SAATLI RAYON İCRA HAKİMİYYƏTİ,Saatlı rayonu,25,active | awarded | cancelled | other,352272 | 335770 | 334524 | 317025 | 293411,2026-05-15,2026/AT/01908/V3,etender.gov.az/main/competitions
etender-buyer-418,1600063271,"""ELMİ-TƏDQİQAT AĞCİYƏR XƏSTƏLİKLƏRİ İNSTİTUTU"" PUBLİK HÜQUQİ ŞƏXS","Bakı,M,Şərifli,163",25,active | awarded | cancelled | other,303924 | 348516 | 340200 | 336957 | 331681,2024-04-06,81209,etender.gov.az/main/competitions
etender-buyer-419,7900026321,XOCAVƏND RAYONU KOMMUNAL   MÜƏSSİSƏLƏRİ  KOMBİNATI,"Xocavənd rayonu, Xocavənd qəsəbəsi",25,active | awarded | cancelled | other,296547 | 283919 | 244732 | 297853 | 294107,2023-10-11,72448,etender.gov.az/main/competitions
