id,voen,supplier_name,contract_count,total_amount_azn,last_contract_date,tender_types,buyer_examples,source
etender-sup-11012,2303700381,"""BUTA-S.H"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,197890.00,2020-07-10,Açıq Tender,GƏNCƏ DÖVLƏT UNİVERSİTETİ,etender.gov.az/api/contracts
etender-sup-11013,6701185121,"""E.H.Caspianoptimal"" MMC",1,46152.00,2020-06-08,Kotirovka,"""AZTELEKOM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11014,2301309842,Əliyev Ceyhun Akif oğlu,1,9888.00,2020-07-01,Kotirovka,"""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11015,1405064271,"""ALPİNA PARKİNG CONSULTİNG"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,2124000.00,2020-07-06,Açıq Tender,BAKI NƏQLİYYAT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,etender.gov.az/api/contracts
etender-sup-11016,1001212372,Məmmədov Tural Qeys,1,7901.00,2020-07-07,Kotirovka,AZƏRBAYCAN RESPUBLİKASI KƏND TƏSƏRRÜFATI NAZİRLİYİ YANINDA DÖVLƏT BAYTARLIQ NƏZARƏTİ XİDMƏTİNİN EPİZOOTİYA VƏ ZOONOZ XƏSTƏLİKLƏR ƏLEYHİNƏ RESPUBLİKA EKSPEDİSİYASI,etender.gov.az/api/contracts
etender-sup-11017,2700328802,Heydərov Akif İbad oğlu,1,980.00,2020-07-06,Kotirovka,"""MİNGƏÇEVİR ŞƏHƏR MƏRKƏZİ XƏSTƏXANASI"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11018,3002007322,İlyaszadə Orxan Osman oğlu,1,48970.00,2020-05-15,Kotirovka,ŞƏKİ TURİZM İNFORMASİYA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11019,6402165812,fiziki şəxs Məmmədov Yaşar Seyfəddin oğlu,1,13000.00,2020-07-07,Kotirovka,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11020,6100430791,"""İDEALPRİNT"" Məhdud Məsuliyyətli Cəmiyyəti",1,21577.50,2020-06-30,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ YANINDA DÖVLƏT SOSİAL MÜDAFİƏ FONDU,etender.gov.az/api/contracts
etender-sup-11021,1304307881,“MERCURY TRADİNG” MMC,1,45733.90,2020-07-02,Kotirovka,Azərsu ASC,etender.gov.az/api/contracts
etender-sup-11022,1503071041,İnşaat Layihə 2015 MMC,1,25200.00,2020-06-25,Kotirovka,XAÇMAZ RAYON İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11023,5400766001,Mardenburq Ltd  MMC,1,47890.00,2020-05-19,Kotirovka,MƏHKƏMƏ-TİBBİ EKSPERTİZA VƏ PATALOJİ-ANATOMİYA BİRLİYİ,etender.gov.az/api/contracts
etender-sup-11024,5400768251,"""FİLANTRO CORPORATİON LTD"" Məhdud Məsuliyyətli Cəmiyyəti",1,199930.00,2020-06-25,Açıq Tender,DAXİLİ İŞLƏR NAZİRLİYİNİN KOMENDAT XİDMƏTİ,etender.gov.az/api/contracts
etender-sup-11025,1500197252,SÜLEYMAN ƏZİZ OĞLU NOVRUZOV,1,298525.00,2020-04-22,Açıq Tender,BAKI ŞƏHƏR HEYVANAT PARKI,etender.gov.az/api/contracts
etender-sup-11026,5800001412,Qaraşov Şahvələd Əbülfət oğlu,1,41800.00,2020-06-17,Kotirovka,"""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11027,1701978441,PKF Audit Azerbaijan MMC,1,2483619.05,2020-06-10,Təkliflər sorğusu,"""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11028,1804233402,Fiziki şəxs: Vəlizadə Zamiq Mübariz oğlu,1,2904.00,2020-06-08,Kotirovka,"""AQRAR TƏDQİQATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXS",etender.gov.az/api/contracts
etender-sup-11029,1504557441,FUSQA MMC,1,49490.00,2020-06-23,Kotirovka,SALYAN RAYON POLİS ŞÖBƏSİ,etender.gov.az/api/contracts
etender-sup-11030,1000086021,"""Bakı 5 N-li Yol İstismarı” MMC",1,8525.30,2020-03-29,Bir mənbə,"""AZƏRKOSMOS"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11031,1403486251,“Absheron Saffron LTD” MMC,1,35399.29,2020-04-10,Bir mənbə,"""AZƏRKOSMOS"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11032,8400387552,Fiziki şəxs Ramil Eyvazov,1,3730.00,2020-06-18,Kotirovka,"DƏNİZKƏNARI BULVAR İDARƏSİNİN KOMMUNAL XİDMƏT,TƏMİR VƏ DƏNİZKƏNARI BULVAR ƏRAZİSİNİN MÜHAFİZƏSİ  MÜƏSSİSƏSİ",etender.gov.az/api/contracts
etender-sup-11033,1006129801,"""Arsena"" MMC",1,49270.00,2020-06-15,Kotirovka,GƏNCƏ DÖVLƏT UNİVERSİTETİ,etender.gov.az/api/contracts
etender-sup-11034,1006139801,"""Arsena"" MMC",1,48925.17,2020-06-15,Kotirovka,GƏNCƏ DÖVLƏT UNİVERSİTETİ,etender.gov.az/api/contracts
etender-sup-11035,1503596371,"""MILLERS OILS AZERBAIJAN"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,159377.88,2020-06-19,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI EKOLOGİYA VƏ TƏBİİ SƏRVƏTLƏR NAZİRLİYİNİN SAHƏLƏRARASI NƏQLİYYAT VƏ KOMPLEKS MEXANİKİ TƏMİNAT İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11036,1902647832,Təhməzli Ülviyyə Namiq qızı,1,21300.00,2020-06-16,Kotirovka,AZƏRBAYCAN RESPUBLİKASI RABİTƏ VƏ İNFORMASİYA TEXNOLOGİYALARI NAZİRLİYİNİN MƏLUMAT HESABLAMA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11037,1702294951,"""NUSH CATERING"" MMC ",1,14100.00,2020-03-03,Kotirovka,AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİNİN ƏDLİYYƏ AKADEMİYASI,etender.gov.az/api/contracts
etender-sup-11038,2603015781,"""VA GROUP "" Məhdud Məsuliyyətli Cəmiyyəti",1,233640.00,2020-06-19,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT TURİZM AGENTLİYİ,etender.gov.az/api/contracts
etender-sup-11039,3900900881,"""YENİ LAHİYYƏ "" Məhdud Məsuliyyətli Cəmiyyəti",1,34350.85,2020-06-05,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ MƏRKƏZİ BANKI,etender.gov.az/api/contracts
etender-sup-11040,1306137301,FOCUNQ  MMC,1,49320.00,2020-06-16,Kotirovka,DİN-nin Maddi -Texniki Təminat Baş İdarəsi,etender.gov.az/api/contracts
etender-sup-11041,2904721641,Max MMC,1,42598.00,2020-06-12,Kotirovka,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT REKLAM AGENTLİYİNİN SUMQAYIT REGİONAL REKLAM İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11042,1502093671,"""CODEUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,24000.00,2020-06-10,Kotirovka,"AZƏRBAYCAN RESPUBLİKASININ NƏQLİYYAT, RABİTƏ VƏ YÜKSƏK TEXNOLOGİYALAR NAZİRLİYİ YANINDA DÖVLƏT DƏNİZ AGENTLİYİ",etender.gov.az/api/contracts
etender-sup-11043,1500031711,“Azər İlmə” MMC,1,30090.00,2020-04-10,Kotirovka,"""AZƏRKOSMOS"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11044,1302478621,"""CS-COMPANY"" MMC",1,16500.00,2020-06-05,Kotirovka,"""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11045,1303878241,"""ART EAST GROUP"" MMC",1,22500.00,2020-05-20,Kotirovka,"""AZERGOLD"" QAPALI SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11046,1800570611,MILLENNIUM TURIZM  KONQRES DMC MMC,1,49560.00,2020-06-10,Kotirovka,"""BEYNƏLXALQ MÜNASİBƏTLƏRİN TƏHLİLİ MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11047,1305117861,“Marmomac” MMC,1,30778.88,2020-06-16,Kotirovka,AZƏRBAYCAN QİDA TƏHLÜKƏSİZLİYİ İNSTİTUTU PUBLİK HÜQUQİ ŞƏXSİ,etender.gov.az/api/contracts
etender-sup-11048,2903465951,İSBO GROUP MMC,1,150000.00,2020-06-12,Bir mənbə,DAXİLİ İŞLƏR NAZİRLİYİNİN KOMENDAT XİDMƏTİ,etender.gov.az/api/contracts
etender-sup-11049,3701369491,"""QOŞQAR M"" Məhdud Məsuliyyətli Cəmiyyəti",1,98519.82,2020-06-08,Açıq Tender,ASTARA RAYON İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11050,1503577411,"""AUDİT CONSULTİNG 17"" Məhdud Məsuliyyətli Cəmiyyəti",1,17000.00,2020-06-01,Kotirovka,"""TƏMİZ ŞƏHƏR"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11051,2001267762,Melexov Teymur Faikoviç fiziki şəxs,1,46040.00,2020-06-05,Kotirovka,"""HƏRBİLƏŞDİRİLMİŞ MÜHAFİZƏ İDARƏSİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11052,3102872831,Proton.az MMC,1,49700.00,2020-05-31,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏDƏNİYYƏT NAZİRLİYİNİN MƏDƏNİYYƏT ÜZRƏ ELMİ METODİKİ VƏ İXTİSASARTIRMA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11053,1503128752,Fiziki şəxs-Məhərrəmov Mirzə Mübariz,1,9950.00,2020-06-03,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏDƏNİYYƏT NAZİRLİYİNİN MƏDƏNİYYƏT ÜZRƏ ELMİ METODİKİ VƏ İXTİSASARTIRMA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11054,1300286371,"""OSKAR"" FİRMASI",1,296952.90,2020-05-22,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI ƏDLİYYƏ NAZİRLİYİ QEYDİYYAT VƏ NOTARİAT BAŞ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11055,1700602001,Bakı-Xəbər Qəzeti MMC,1,7680.00,2020-05-31,Bir mənbə,Azərbaycan Respublikasının Dövlət Gömrük Komitəsi,etender.gov.az/api/contracts
etender-sup-11056,1006429231,“KELT-88” MMC,1,28893.28,2020-05-31,Kotirovka,"""AZƏRBAYCAN YAŞILLAŞDIRMA VƏ LANDŞAFT QURULUŞU"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11057,1306303801,"""VEYİN"" Məhdud Məsuliyyətli Cəmiyyəti",1,169984.00,2020-05-05,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI GƏNCLƏR VƏ İDMAN NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11058,1504787881,"""EDİS-S.C"" Məhdud Məsuliyyətli Cəmiyyəti",1,61535.00,2020-02-24,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI GƏNCLƏR VƏ İDMAN NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11059,1701152931,"""TRİTON CONSULTİNG"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,114200.00,2020-05-20,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT TURİZM AGENTLİYİ,etender.gov.az/api/contracts
etender-sup-11060,1303211511,"""MOKKO"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,13200.01,2020-05-21,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT NEFT FONDU,etender.gov.az/api/contracts
etender-sup-11061,1503008552,FİZZƏ HİKMƏT QIZI MƏHƏRRƏMZADƏ,1,7224.00,2020-05-21,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT NEFT FONDU,etender.gov.az/api/contracts
etender-sup-11062,1306553321,"""XƏMSƏ-M.X"" Məhdud Məsuliyyətli Cəmiyyəti",1,199221.82,2020-04-26,Açıq Tender,FÜZULİ RAYONU İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11063,1306577611,"""AĞÇALA-LM"" Məhdud Məsuliyyətli Cəmiyyəti",1,140143.00,2020-04-26,Açıq Tender,FÜZULİ RAYONU İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11064,1306542981,"""ÇİNAR-N"" Məhdud Məsuliyyətli Cəmiyyəti",1,199326.89,2020-04-26,Açıq Tender,FÜZULİ RAYONU İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11065,1504912841,"""ŞANS-77"" Məhdud Məsuliyyətli Cəmiyyəti",1,54850.00,2020-04-27,Açıq Tender,FÜZULİ RAYONU İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11066,1305600051,"""FOUNDATİON TECHNOLOGY GROUP"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,732802.37,2020-05-18,Açıq Tender,Azərbaycan Meliorasiya və Su Təsərrüfatı Açıq Səhmdar Cəmiyyətinin Tikilməkdə olan meliorasiya və irriqasiya obyektlərinin birləşmiş müdiriyyəti,etender.gov.az/api/contracts
etender-sup-11067,1306577461,"""QƏDIMYURD"" Məhdud Məsuliyyətli Cəmiyyəti",1,191000.51,2020-04-29,Açıq Tender,FÜZULİ RAYON KOMMUNAL MÜƏSSİSƏLƏR KOMBİNATI,etender.gov.az/api/contracts
etender-sup-11068,1100106581,FENIX HN,1,6497.00,2020-05-15,Kotirovka,13 SAYLI MƏNTƏQƏ TİPLİ CƏZA ÇƏKMƏ MÜƏSSİSƏSİ,etender.gov.az/api/contracts
etender-sup-11069,1300115641,"AÇIQ SƏHMDAR CƏMİYYƏTİ ""STANDARD İNSURANCE"" SIĞORTA ŞİRKƏTİ",1,172542.00,2020-05-12,Açıq Tender,"""AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT İMTAHAN MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11070,1803633421,"""ORİON F"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,249435.48,2020-04-30,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ DÖVLƏT YOL POLİSİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11071,1403820421,"""GLOBAL CORPORATE SERVICES"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,280981.60,2020-04-30,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ DÖVLƏT YOL POLİSİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11072,1503808881,"""LİBRO İ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,292424.19,2020-04-30,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DAXİLİ İŞLƏR NAZİRLİYİNİN BAŞ DÖVLƏT YOL POLİSİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11073,2900996892,F/Ş Novruzov İsa Ələkbər oğlu,1,4502.88,2020-04-20,Kotirovka,MİLLİ ONKOLOGİYA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11074,4200310932,Cəfərov Elşad Əli oğlu,1,5990.00,2020-05-16,Kotirovka,QAZAX RAYONU İCRA HAKİMİYYƏTİ,etender.gov.az/api/contracts
etender-sup-11075,1006139931,TUNİS  MMC,1,20887.30,2020-05-12,Kotirovka,DİN-nin Maddi -Texniki Təminat Baş İdarəsi,etender.gov.az/api/contracts
etender-sup-11076,1504843171,Breyntır Məhdud Məsuliyyətli Cəmiyyəti ,1,48500.00,2020-05-12,Kotirovka,BAKI NƏQLİYYAT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,etender.gov.az/api/contracts
etender-sup-11077,1306426351,GELTEN BUSİNESS GROUP MMC,1,5500.00,2020-03-16,Kotirovka,RESPUBLİKA NARKOLOJİ  MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11078,1306425841,ACC QRUP MMC,1,5600.00,2020-03-14,Kotirovka,RESPUBLİKA NARKOLOJİ  MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11079,1306438711,"""BETATRON-S"" Məhdud Məsuliyyətli Cəmiyyəti",1,103610.40,2020-04-20,Açıq Tender,"""BAKI KONQRES MƏRKƏZİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11080,6801562831,"""CRATOS-BOOKSTORE"" Məhdud Məsuliyyətli Cəmiyyəti",1,298953.00,2020-04-03,Açıq Tender,Sumqayıt Şəhər Mənzil Kommunal Təsərrüfatı İstehsalat Birliyi Yaşıllaşdırma İdarəsi,etender.gov.az/api/contracts
etender-sup-11081,1504843041,MİNADOR MMC,1,32100.00,2020-04-16,Kotirovka,"""DƏNİZ ÜZGÜÇÜLÜYÜNÜN TƏHLÜKƏSİZLİYİ MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXS",etender.gov.az/api/contracts
etender-sup-11082,1303500301,"""VQMA"" MMC",1,2724.00,2020-03-06,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏRKƏZİ SEÇKİ KOMİSSİYASI,etender.gov.az/api/contracts
etender-sup-11083,1503256771,"""JLR SERVİCE"" Məhdud Məsuliyyətli Cəmiyyəti",1,121503.42,2020-04-06,Açıq Tender,"""Azərbaycan Televiziya və Radio Verilişləri"" Qapalı Səhmdar Cəmiyyəti",etender.gov.az/api/contracts
etender-sup-11084,4501173201,"""İNTER QRUP 2015"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,224959.92,2020-05-05,Açıq Tender,AZƏRBAYCAN DÖVLƏT NEFT VƏ SƏNAYE UNİVERSİTETİ,etender.gov.az/api/contracts
etender-sup-11085,3101523851,ECOTECH SOLUTİONS MMC,1,16508.00,2020-05-05,Kotirovka,"""ENERJİ MƏSƏLƏLƏRİNİ TƏNZİMLƏMƏ AGENTLİYİ"" PUBLİK HÜQUQİ ŞƏXS",etender.gov.az/api/contracts
etender-sup-11086,1202392781,"""ZEVKMOD20-2"" Məhdud Məsuliyyətli Cəmiyyəti",1,194413.67,2020-03-17,Açıq Tender,"""BAKI KONQRES MƏRKƏZİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11087,1802816821,"""AR QRUP"" Məhdud Məsuliyyətli Cəmiyyəti",1,39600.00,2020-04-28,Kotirovka,"""TƏMİZ ŞƏHƏR"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11088,1305465562,Ələkbərov Rəşad Misir,1,18000.00,2020-04-24,Kotirovka,BEYNƏLXALQ MUĞAM MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11089,1006016131,BONDUN MMC,1,34200.00,2020-04-29,Kotirovka,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11090,1306438841,Automistika HOlding MMC,1,9974.00,2020-04-27,Kotirovka,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11091,3000384472,Həsənov İlqar Ələfsər oğlu,1,1837.80,2020-04-30,Kotirovka,ŞƏKİ APELLYASİYA MƏHKƏMƏSİ,etender.gov.az/api/contracts
etender-sup-11092,2006063151,"""ELNUR 1994""MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏT",1,52250.00,2020-04-30,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN 15 SAYLI ƏRAZİ MALİYYƏ HESABLAŞMA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11093,1003514862,Fiziki şəxs Emil Orucov,1,567525.00,2020-04-30,"Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)",AZƏRBAYCAN RESPUBLİKASI ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11094,1500220872,Fiziki şəxs Məzahir Məmmədli,1,2306560.00,2020-04-30,"Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)",AZƏRBAYCAN RESPUBLİKASI ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11095,1504173671,"""AZİNPRO"" Məhdud Məsuliyyətli Cəmiyyəti",1,226560.00,2020-02-26,Açıq Tender,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11096,8500393411,ŞƏMKİR TİKİNTİ İNŞAAT MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ,1,201835.47,2020-04-27,Açıq Tender,ŞƏMKİR RAYON SUVARMA SİSTEMLƏRİ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11097,1402636621,"""Boltcenter""MMC",1,26518.26,2020-04-21,Kotirovka,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11098,2302122611,"""Sempa""QSC",1,10991.94,2020-04-21,Kotirovka,"""AZƏRALÜMİNİUM"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11099,2005909971,KL print MMC,1,17250.00,2020-04-27,Kotirovka,"""İCTİMAİ SƏHİYYƏ VƏ İSLAHATLAR MƏRKƏZİ"" PUBLİK HÜQUQİ ŞƏXSİ",etender.gov.az/api/contracts
etender-sup-11100,1402960721,"""SAFENERJİ"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,13501.80,2020-04-23,Açıq Tender,AZƏRBAYCAN RESPUBLİKASININ MƏRKƏZİ BANKI,etender.gov.az/api/contracts
etender-sup-11101,2101158732,Fiziki şəxs Əlizadə Elvin Saməddin oğlu,1,23527.00,2020-04-10,Kotirovka,AZƏRBAYCAN RESPUBLİKASİNİN MALİYYƏ NAZİRLİYİ,etender.gov.az/api/contracts
etender-sup-11102,4501502571,"""İNŞAAT KO LTD"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,135681.00,2020-04-22,Açıq Tender,AZƏRBAYCAN RESPUBLİKASI DİN DAXİLİ QOŞUNLAR BAŞ İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11103,1201577071,“AZFERT” MMC ,1,21549870.00,2020-04-23,"Açıq Tender (3,0 milyon ABŞ dollarının manat ekvivalentindən çox)","""AQROLİZİNQ"" AÇIQ SƏHMDAR CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11104,2201310761,Aqro-Resurs 2017 MMC,1,27925.40,2020-04-22,Kotirovka,AZƏRBAYCAN RESPUBLİKASI RABİTƏ VƏ İNFORMASİYA TEXNOLOGİYALARI NAZİRLİYİNİN MƏLUMAT HESABLAMA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11105,1400286381,BHM hüquq şirkəti MMC,1,48000.00,2020-04-16,Kotirovka,AZƏRBAYCAN RESPUBLİKASININ ƏMƏK VƏ ƏHALİNİN SOSİAL MÜDAFİƏSİ NAZİRLİYİ YANINDA DÖVLƏT SOSİAL MÜDAFİƏ FONDU,etender.gov.az/api/contracts
etender-sup-11106,2004419601,"""CREAPROJE""MMC",1,26850.00,2020-03-19,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏDƏNİYYƏT NAZİRLİYİNİN İSMAYILLI REGİONAL MƏDƏNİYYƏT  İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11107,3100827961,"""RGB"" MMC",1,16900.00,2020-03-19,Kotirovka,AZƏRBAYCAN RESPUBLİKASI MƏDƏNİYYƏT NAZİRLİYİNİN İSMAYILLI REGİONAL MƏDƏNİYYƏT  İDARƏSİ,etender.gov.az/api/contracts
etender-sup-11108,2005363711,"""İNPRESS PR SOLUTİONS"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,194707.08,2020-04-16,Açıq Tender,BAKI NƏQLİYYAT AGENTLİYİ PUBLİK HÜQUQİ ŞƏXS,etender.gov.az/api/contracts
etender-sup-11109,3000368371,Səyyar Təmir Tikinti İdarəsi,1,18965.00,2020-03-19,Kotirovka,ŞƏKİ KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,etender.gov.az/api/contracts
etender-sup-11110,3001418482,Fiziki şəxs Hacıməmmədov Vuqar Abdulcəlil oğlu,1,48157.00,2020-03-19,Kotirovka,ŞƏKİ KOMMUNAL TƏSƏRRÜFATI İSTEHSALAT BİRLİYİ,etender.gov.az/api/contracts
etender-sup-11111,2001349051,"""Schenker Azərbaycan"" MMC",1,31011.50,2020-03-19,Kotirovka,AKADEMİK ZƏRİFƏ ƏLİYEVA ADINA MİLLİ OFTALMOLOGİYA MƏRKƏZİ,etender.gov.az/api/contracts
etender-sup-11112,1005835771,"""NOVİTEK"" Məhdud Məsuliyyətli Cəmiyyəti",1,3094022.13,2020-03-06,-,MƏCBURİ KÖÇKÜNLƏRİN SOSİAL İNKİŞAF FONDU,etender.gov.az/api/contracts
etender-sup-11113,2902940241,"""EQUESTRİAN SUPPLİES"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",1,205933.60,2020-04-14,-,AZƏRBAYCAN RESPUBLİKASI DÖVLƏT SƏRHƏD XİDMƏTİ,etender.gov.az/api/contracts
etender-sup-11114,8200001061,HTM HOLDİNQ MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ,1,114762.58,2020-02-27,-,"""AZƏRPOÇT"" MƏHDUD MƏSULİYYƏTLİ CƏMİYYƏTİ",etender.gov.az/api/contracts
etender-sup-11115,1005643962,VÜQAR SƏTTAR OĞLU DƏRGAHOV,1,29340.00,2020-01-13,-,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT TURİZM AGENTLİYİ,etender.gov.az/api/contracts
etender-sup-11116,2905106431,"""ATM GROUP"" Məhdud Məsuliyyətli Cəmiyyəti",1,293377.50,2020-02-12,-,AZƏRBAYCAN RESPUBLİKASI TƏHSİL NAZİRLİYİNİN 12 SAYLI ƏRAZİ MALİYYƏ HESABLAŞMA MƏRKƏZİ,etender.gov.az/api/contracts
