id,company_name,country,category,stand,exhibition_site,exhibition_label,exhibition_year,exhibition_id,company_id,source_url
expo-raw-000141,PROFİTOOLS MMC,Azərbaycan,MEDİA,B1002,bakubuild,BakuBuild,2022,230,7842,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000142,RETOUCH MEMARLIQ VƏ DİZAYN MMC,Azərbaycan,MEDİA,B2020,bakubuild,BakuBuild,2022,230,7678,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000143,S-ENNA MMC,Azərbaycan,MEDİA,B1222,bakubuild,BakuBuild,2022,230,7001,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000144,SULTAN KERAMİK,Azərbaycan,MEDİA,B1318,bakubuild,BakuBuild,2022,230,7451,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000145,SİKA MMC,Azərbaycan,MEDİA,B1212,bakubuild,BakuBuild,2022,230,6268,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000146,TECHNOGYM AZƏRBAYCAN,Azərbaycan,MEDİA,B1118,bakubuild,BakuBuild,2022,230,6652,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000147,TEGETA MOTORS BAKU MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2022,230,7706,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000148,TOPDAN QAPILAR MMC,Azərbaycan,MEDİA,B1030,bakubuild,BakuBuild,2022,230,,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000149,TUTTO BELLO MMC,Azərbaycan,MEDİA,B1116,bakubuild,BakuBuild,2022,230,6733,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000150,İKMA SERVİCES MMC,Azərbaycan,MEDİA,B2209,bakubuild,BakuBuild,2022,230,7595,https://bakubuild.az/az/exhibitors-list/year/2022
expo-raw-000151,1 NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,4265,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000152,APA GROUP,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,4257,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000153,AZƏRBAYCAN DÜNYASI JURNALI,Azərbaycan,MEDİA,3P029,bakubuild,BakuBuild,2023,362,,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000154,AZƏRTAC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,4259,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000155,BOOKSBYBAHRAM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,7840,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000156,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,3P016,bakubuild,BakuBuild,2023,362,273808,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000157,FİNEKO AİA,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,4266,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000158,MEMAR JURNALI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,5865,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000159,ROCKVELL.COM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,278897,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000160,SHARAF MEDIA,Azərbaycan,MEDİA,3P028,bakubuild,BakuBuild,2023,362,301703,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000161,TÜRKİYƏ VƏ AZƏRBAYCAN İŞ ADAMLARI VƏ SƏNAYEÇİLƏRİ İCTİMAİ BİRLİYİ,Azərbaycan,MEDİA,3P019,bakubuild,BakuBuild,2023,362,6647,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000162,ÜMİD YERİ UŞAQ SIĞINACAĞI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,5492,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000163,İTİCKET.AZ MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2023,362,4373,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000164,"METALLPLASTPRIORITI, OOO",Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B240-3,bakubuild,BakuBuild,2023,362,,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000165,ADIS AZERBAİJAN MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B354,bakubuild,BakuBuild,2023,362,7047,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000166,AR GROUP CONSTRUCTİON SERVİCES MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,2B015,bakubuild,BakuBuild,2023,362,298138,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000167,ARKOZ QAZAX SEMENT ZAVODU MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B324,bakubuild,BakuBuild,2023,362,277231,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000168,AZƏRBAYCAN RESPUBLİKASI SAHİBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKİLATLARI MİLLİ KONFEDERASİYASI,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,2B431,bakubuild,BakuBuild,2023,362,4292,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000169,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,4316,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000170,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,4289,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000171,AZƏRBAYCAN SƏRGİ TƏŞKİLATÇILARI ASSOSİASİYASI,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,301259,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000172,BEST DOORS COMPANY,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,2B041,bakubuild,BakuBuild,2023,362,301036,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000173,BESTEL TEKNOLOJIK URUNLER SAN. VE TIC. A.S,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,3B220,bakubuild,BakuBuild,2023,362,,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000174,CASPİAN CABLE SYSTEMS MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B226,bakubuild,BakuBuild,2023,362,7146,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000175,CASPİAN ENERGY GROUP,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B334,bakubuild,BakuBuild,2023,362,6725,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000176,DAMLA AZTƏMİNATLI AİLƏLƏRƏ QAYĞI İCTİMAİ BİRLİYİ,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,4310,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000177,FERROGYM,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,2B434,bakubuild,BakuBuild,2023,362,7986,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000178,FNK SERVICES AND CONSULTING LLC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,302848,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000179,GREENWICH TRAVEL CLUB,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,4816,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000180,IBIS BAKU CITY,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,301276,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000181,IBIS BAKU CITY,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,301276,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000182,KATSAN GROUP MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B052,bakubuild,BakuBuild,2023,362,300767,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000183,KOMİFOREST MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B120,bakubuild,BakuBuild,2023,362,7335,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000184,KORONA PREMİUM MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B320,bakubuild,BakuBuild,2023,362,,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000185,LDSP MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B058,bakubuild,BakuBuild,2023,362,300819,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000186,LILAC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,303175,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000187,MLK TECH GROUP MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,7983,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000188,NB HOLDİNQ ASC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B140,bakubuild,BakuBuild,2023,362,7002,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000189,PENOPLEX PRİKAVKAZYE MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B230,bakubuild,BakuBuild,2023,362,273285,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000190,RORTVEST SAFETY UNİFORM MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B002,bakubuild,BakuBuild,2023,362,5628,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000191,S-ENNA MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B236,bakubuild,BakuBuild,2023,362,7001,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000192,TEAM VALUE MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,3B122,bakubuild,BakuBuild,2023,362,301023,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000193,TECHNOGYM AZƏRBAYCAN,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B132,bakubuild,BakuBuild,2023,362,6652,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000194,TUTTO BELLO MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B130,bakubuild,BakuBuild,2023,362,6733,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000195,ZİVELLA OFİS MEBELLƏRİ,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,-,bakubuild,BakuBuild,2023,362,301235,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000196,İKMA SERVİCES MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B244,bakubuild,BakuBuild,2023,362,7595,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000197,İNTEGRAS MMC,Azərbaycan,ÇELYABİNSK VİLAYƏTİ,1B222,bakubuild,BakuBuild,2023,362,7923,https://bakubuild.az/az/exhibitors-list/year/2023
expo-raw-000198,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4258,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000199,AZƏRTAC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4259,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000200,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,273808,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000201,FİNEKO AİA,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4266,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000202,FİRST NEWS İNFORMASİYA AGENTLİYİ MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4265,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000203,KOMPASS AZƏRBAYCAN MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4368,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000204,VİSİON TV AZƏRBAYCAN,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,313538,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000205,ANQARD MMC,Azərbaycan,MEDİA,1B312,bakubuild,BakuBuild,2024,400,324476,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000206,APA GROUP,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4257,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000207,ATMİA - AZƏRBAYCAN TIKINTI MATERIALLARI İSTEHSALÇILARI ASSOSIASIYASI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,326106,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000208,ATƏŞGAH SIĞORTA ŞİRKƏTİ ASC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000209,AZCD GROUP QSC,Azərbaycan,MEDİA,1B330,bakubuild,BakuBuild,2024,400,310769,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000210,AZEXPOMONTAGE,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4283,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000211,AZƏRBAYCAN RESPUBLİKASI SAHİBKARLAR (İŞƏGÖTÜRƏNLƏR) TƏŞKİLATLARI MİLLİ KONFEDERASİYASI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4292,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000212,AZƏRBAYCAN RESPUBLİKASININ DÖVLƏT ŞƏHƏRSALMA VƏ MEMARLIQ KOMİTƏSİ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,326088,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000213,AZƏRBAYCAN RESPUBLİKASININ KİÇİK VƏ ORTA BİZNESİN İNKİŞAFI AGENTLİYİ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4316,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000214,AZƏRBAYCAN RESPUBLİKASININ İQTİSADİYYAT NAZİRLİYİ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,326086,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000215,AZƏRBAYCAN RESPUBLİKASININ İXRACIN VƏ İNVESTİSİYALARIN TƏŞVİQİ AGENTLİYİ (AZPROMO),Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4289,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000216,AZƏRBAYCAN SƏRGİ TƏŞKİLATÇILARI ASSOSİASİYASI,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,301259,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000217,AZƏRBAYCAN TİKİNTİ İSTEHSALÇILARI ASSOSİYASI(ATİA),Azərbaycan,MEDİA,4B018,bakubuild,BakuBuild,2024,400,326105,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000218,BAGCAM.AZ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000219,BAKU EXPO CENTER,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000220,CASPİAN CABLE SYSTEMS MMC,Azərbaycan,MEDİA,1B242,bakubuild,BakuBuild,2024,400,7146,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000221,CASPİAN ENERGY GROUP,Azərbaycan,MEDİA,1B334,bakubuild,BakuBuild,2024,400,6725,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000222,CASPİAN YÜK DAŞIMA XİDMƏTLƏRİ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000223,DAMLA AZTƏMİNATLI AİLƏLƏRƏ QAYĞI İCTİMAİ BİRLİYİ,Azərbaycan,MEDİA,4M022,bakubuild,BakuBuild,2024,400,,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000224,ELBERG,Azərbaycan,MEDİA,1B230,bakubuild,BakuBuild,2024,400,310021,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000225,ESTET ENGİNEERİNG,Azərbaycan,MEDİA,1B244,bakubuild,BakuBuild,2024,400,7377,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000226,EUROFLOOR,Azərbaycan,MEDİA,1B018,bakubuild,BakuBuild,2024,400,313810,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000227,FERROGYM,Azərbaycan,MEDİA,2B434,bakubuild,BakuBuild,2024,400,7986,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000228,G-STONE MMC,Azərbaycan,MEDİA,1B240,bakubuild,BakuBuild,2024,400,301209,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000229,GM MİMARLIK LTD. ŞTİ,Azərbaycan,MEDİA,2B007,bakubuild,BakuBuild,2024,400,324768,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000230,GRANDTEK MMC,Azərbaycan,MEDİA,1B054,bakubuild,BakuBuild,2024,400,7336,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000231,GREENWİCH TRAVEL CLUB,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4816,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000232,HYATT REGENCY BAKU,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,4291,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000233,KANAATALÜMNIYUM,Azərbaycan,MEDİA,1B010,bakubuild,BakuBuild,2024,400,324601,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000234,KARCHER MMC,Azərbaycan,MEDİA,1B002,bakubuild,BakuBuild,2024,400,310498,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000235,KOMİFOREST MMC,Azərbaycan,MEDİA,1B058,bakubuild,BakuBuild,2024,400,7335,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000236,KOVROLİN.AZ,Azərbaycan,MEDİA,1B044,bakubuild,BakuBuild,2024,400,7657,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000237,MARS-A MMC,Azərbaycan,MEDİA,1B026,bakubuild,BakuBuild,2024,400,314117,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000238,MATRİXPRO MMC,Azərbaycan,MEDİA,2B124,bakubuild,BakuBuild,2024,400,324809,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000239,NB HOLDİNQ ASC,Azərbaycan,MEDİA,1B140,bakubuild,BakuBuild,2024,400,7002,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000240,OMAX SƏNAYE QRUPU MMC,Azərbaycan,MEDİA,2B300,bakubuild,BakuBuild,2024,400,314114,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000241,PALID-2015 MMC,Azərbaycan,MEDİA,1B332,bakubuild,BakuBuild,2024,400,321181,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000242,PENOPLEX PRİKAVKAZYE MMC,Azərbaycan,MEDİA,1B132,bakubuild,BakuBuild,2024,400,273285,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000243,PRO GLASS MMC,Azərbaycan,MEDİA,1B130,bakubuild,BakuBuild,2024,400,310378,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000244,RADİSSON HOTEL BAKU,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,313113,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000245,REGES TİKİNTİ MATERİALLARI MMC,Azərbaycan,MEDİA,2B424,bakubuild,BakuBuild,2024,400,313410,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000246,RENEWABLES.AZ,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,276034,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000247,ROCKVELL.COM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,278897,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000248,SAFE SEASON MMC,Azərbaycan,MEDİA,1B234,bakubuild,BakuBuild,2024,400,324624,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000249,SAS GROUP MMC,Azərbaycan,MEDİA,4B002,bakubuild,BakuBuild,2024,400,313277,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000250,SF-SR GROUP MMC,Azərbaycan,MEDİA,2B060,bakubuild,BakuBuild,2024,400,300821,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000251,TAM ADVİSORY,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,310117,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000252,TAĞISOY ELEKTRIK MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,273451,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000253,TECHNOGYM AZƏRBAYCAN,Azərbaycan,MEDİA,1B134,bakubuild,BakuBuild,2024,400,6652,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000254,VEKA RUS MMC-NİN AR NÜMAYƏNDƏLİYİ,Azərbaycan,MEDİA,2B430,bakubuild,BakuBuild,2024,400,313411,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000255,İBİS BAKU CİTY,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2024,400,301276,https://bakubuild.az/az/exhibitors-list/year/2024
expo-raw-000256,FİRST NYUS MEDİA MMC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,4265,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000257,APA GROUP,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,4257,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000258,ASAN RADİO 100 FM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,4258,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000259,"AZƏRBAYCAN TELEVİZİYA VƏ RADİO VERİLİŞLƏRİ"" QAPALI SƏHMDAR CƏMİYYƏTİ",Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,283254,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000260,AZƏRTAC,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,4259,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000261,BAKU.NEWS,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,313534,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000262,BOOKS BY BAHRAM,Azərbaycan,MEDİA,2M546,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000263,BUSİNESS TİME JURNALI,Azərbaycan,MEDİA,2M062,bakubuild,BakuBuild,2025,424,273808,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000264,BİZNES TV,Azərbaycan,MEDİA,2M540,bakubuild,BakuBuild,2025,424,347163,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000265,FİNEKO AİA,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,4266,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000266,KASPİAN JURNALI,Azərbaycan,MEDİA,2M256,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000267,RADİO ENERJİ 101.1 FM,Azərbaycan,MEDİA,-,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000268,166 LOGİSTİKA,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,320699,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000269,BAGCAM.AZ,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000270,BOOMERANG AGENCY,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,335320,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000271,BUKETERIA,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,345290,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000272,COSTA COFFEE,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000273,DAMLA İB,Azərbaycan,TƏRƏFDAŞLAR,2M060,bakubuild,BakuBuild,2025,424,320955,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000274,MG PLUS MMC,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000275,REFERANS MEDİCAL GROUP,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,7900,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000276,ABŞERON TİCARƏT MƏRKƏZİ,Azərbaycan,TƏRƏFDAŞLAR,2B420,bakubuild,BakuBuild,2025,424,345406,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000277,AGAT GROUP MMC,Azərbaycan,TƏRƏFDAŞLAR,1B140,bakubuild,BakuBuild,2025,424,333883,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000278,ALGROUP MMC,Azərbaycan,TƏRƏFDAŞLAR,2B310,bakubuild,BakuBuild,2025,424,345134,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000279,ARKOZ MEBEL FABRİKİ MMC,Azərbaycan,TƏRƏFDAŞLAR,2B020,bakubuild,BakuBuild,2025,424,345057,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000280,AS TECHNOLOGIES,Azərbaycan,TƏRƏFDAŞLAR,2B254,bakubuild,BakuBuild,2025,424,345368,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000281,ASR ALLIANCE,Azərbaycan,TƏRƏFDAŞLAR,2B016,bakubuild,BakuBuild,2025,424,345078,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000282,ATMİA - AZƏRBAYCAN TIKINTI MATERIALLARI İSTEHSALÇILARI ASSOSIASIYASI,Azərbaycan,TƏRƏFDAŞLAR,-,bakubuild,BakuBuild,2025,424,326106,https://bakubuild.az/az/exhibitors-list/year/2025
expo-raw-000283,AZFLEX MMC,Azərbaycan,TƏRƏFDAŞLAR,1B234,bakubuild,BakuBuild,2025,424,324715,https://bakubuild.az/az/exhibitors-list/year/2025
