id,name,entry_type,letter_group,org_kind,wikipedia_url,category_path,category_paths,found_in_category_url,source,source_url
gov-0178,Xarici İşlər Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/Xarici_%C4%B0%C5%9Fl%C9%99r_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Xarici İşlər Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Xarici İşlər Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Xarici_%C4%B0%C5%9Fl%C9%99r_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0179,İqtisadi Zonaların İnkişafı Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/%C4%B0qtisadi_Zonalar%C4%B1n_%C4%B0nki%C5%9Faf%C4%B1_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C4%B0qtisadiyyat_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0180,İqtisadiyyat Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/%C4%B0qtisadiyyat_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C4%B0qtisadiyyat_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0181,Maliyyə Monitorinqi Xidməti (Azərbaycan),organization,,state_service,https://az.wikipedia.org/wiki/Maliyy%C9%99_Monitorinqi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan İqtisadiyyat Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C4%B0qtisadiyyat_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0182,Azərbaycan Ədliyyə Akademiyası,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_%C6%8Fdliyy%C9%99_Akademiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fdliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0183,Məhkəmə Ekspertizası Mərkəzi (Azərbaycan),organization,,center,https://az.wikipedia.org/wiki/M%C9%99hk%C9%99m%C9%99_Ekspertizas%C4%B1_M%C9%99rk%C9%99zi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fdliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0184,Penitensiar Xidmət (Azərbaycan),organization,,state_body,https://az.wikipedia.org/wiki/Penitensiar_Xidm%C9%99t_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fdliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0185,Ədliyyə Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/%C6%8Fdliyy%C9%99_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Ədliyyə Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fdliyy%C9%99_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0186,Azərbaycan Sənaye Şurası,organization,,council,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_S%C9%99naye_%C5%9Euras%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fm%C9%99k_v%C9%99_%C6%8Fhalinin_Sosial_M%C3%BCdafi%C9%99si_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0187,DOST Agentliyi,organization,,agency,https://az.wikipedia.org/wiki/DOST_Agentliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fm%C9%99k_v%C9%99_%C6%8Fhalinin_Sosial_M%C3%BCdafi%C9%99si_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0188,Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,organization,,ministry,https://az.wikipedia.org/wiki/%C6%8Fm%C9%99k_v%C9%99_%C6%8Fhalinin_Sosial_M%C3%BCdafi%C9%99si_Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fm%C9%99k_v%C9%99_%C6%8Fhalinin_Sosial_M%C3%BCdafi%C9%99si_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0189,Dövlət Sosial Müdafiə Fondu,organization,,fund,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Sosial_M%C3%BCdafi%C9%99_Fondu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi > Azərbaycan Dövlət Sosial Müdafiə Fondu,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Azərbaycan Əmək və Əhalinin Sosial Müdafiəsi Nazirliyi > Azərbaycan Dövlət Sosial Müdafiə Fondu,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_D%C3%B6vl%C9%99t_Sosial_M%C3%BCdafi%C9%99_Fondu,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0190,Aztelekom,organization,,state_body,https://az.wikipedia.org/wiki/Aztelekom,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan) | Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan) > Aztelekom,https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0191,Dövlət Radiotezliklər İdarəsi,organization,,state_body,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Radiotezlikl%C9%99r_%C4%B0dar%C9%99si,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0192,Məlumat Hesablama Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/M%C9%99lumat_Hesablama_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0193,Nəqliyyat Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0194,Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/R%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0195,Teleradio İstehsalat Birliyi,organization,,public_entity,https://az.wikipedia.org/wiki/Teleradio_%C4%B0stehsalat_Birliyi,Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),Azərbaycanın dövlət təşkilatları > Azərbaycan nazirlikləri > Rəqəmsal İnkişaf və Nəqliyyat Nazirliyi (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AR%C9%99q%C9%99msal_%C4%B0nki%C5%9Faf_v%C9%99_N%C9%99qliyyat_Nazirliyi_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0196,Azərbaycan Əmlak Məsələləri üzrə Dövlət Komitəsinin sədrlərinin siyahısı,organization,,committee,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_%C6%8Fmlak_M%C9%99s%C9%99l%C9%99l%C9%99ri_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99sinin_s%C9%99drl%C9%99rinin_siyah%C4%B1s%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycan Əmlak Məsələləri üzrə Dövlət Komitəsi,Azərbaycanın dövlət təşkilatları > Azərbaycan Əmlak Məsələləri üzrə Dövlət Komitəsi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_%C6%8Fmlak_M%C9%99s%C9%99l%C9%99l%C9%99ri_%C3%BCzr%C9%99_D%C3%B6vl%C9%99t_Komit%C9%99si,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0197,Azərbaycan Fövqəladə Komissiyası,organization,,commission,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_F%C3%B6vq%C9%99lad%C9%99_Komissiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0198,Azərbaycan Xalq Cümhuriyyətinin xüsusi xidmət və təhlükəsizlik orqanları,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_Xalq_C%C3%BCmhuriyy%C9%99tinin_x%C3%BCsusi_xidm%C9%99t_v%C9%99_t%C9%99hl%C3%BCk%C9%99sizlik_orqanlar%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0199,Dövlət Feldyeger Xidməti,organization,,state_service,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_Feldyeger_Xidm%C9%99ti,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0200,Milli Təhlükəsizlik Nazirliyi (Azərbaycan),organization,,ministry,https://az.wikipedia.org/wiki/Milli_T%C9%99hl%C3%BCk%C9%99sizlik_Nazirliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan_Milli_T%C9%99hl%C3%BCk%C9%99sizlik_Nazirliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0201,Azərbaycan xüsusi xidmət orqanları rəhbərlərinin siyahısı,organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycan_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1_r%C9%99hb%C9%99rl%C9%99rinin_siyah%C4%B1s%C4%B1,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi > Azərbaycanın xüsusi xidmət orqanları rəhbərləri,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi > Azərbaycanın xüsusi xidmət orqanları rəhbərləri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1_r%C9%99hb%C9%99rl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0202,"Vaqif Hüseynov (dövlət xadimi, 1942)",organization,,state_body,https://az.wikipedia.org/wiki/Vaqif_H%C3%BCseynov_%28d%C3%B6vl%C9%99t_xadimi%2C_1942%29,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi > Azərbaycanın xüsusi xidmət orqanları rəhbərləri,Azərbaycanın dövlət təşkilatları > Azərbaycanın xüsusi xidmət orqanları > Azərbaycan Milli Təhlükəsizlik Nazirliyi > Azərbaycanın xüsusi xidmət orqanları rəhbərləri,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_x%C3%BCsusi_xidm%C9%99t_orqanlar%C4%B1_r%C9%99hb%C9%99rl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0203,Dövlət Dəniz və Liman Agentliyi (Azərbaycan),organization,,agency,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_D%C9%99niz_v%C9%99_Liman_Agentliyi_%28Az%C9%99rbaycan%29,Azərbaycanın dövlət təşkilatları > Dövlət Dəniz və Liman Agentliyi,Azərbaycanın dövlət təşkilatları > Dövlət Dəniz və Liman Agentliyi,https://az.wikipedia.org/wiki/Kateqoriya%3AD%C3%B6vl%C9%99t_D%C9%99niz_v%C9%99_Liman_Agentliyi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0204,DTX Mədəniyyət Mərkəzi,organization,,center,https://az.wikipedia.org/wiki/DTX_M%C9%99d%C9%99niyy%C9%99t_M%C9%99rk%C9%99zi,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AD%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0205,Dövlət Təhlükəsizliyi Xidmətinin Heydər Əliyev adına Akademiyası,organization,,state_service,https://az.wikipedia.org/wiki/D%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99tinin_Heyd%C9%99r_%C6%8Fliyev_ad%C4%B1na_Akademiyas%C4%B1,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan),https://az.wikipedia.org/wiki/Kateqoriya%3AD%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0206,Göyçə-Zəngəzur Respublikası,organization,,state_body,https://az.wikipedia.org/wiki/G%C3%B6y%C3%A7%C9%99-Z%C9%99ng%C9%99zur_Respublikas%C4%B1,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri,https://az.wikipedia.org/wiki/Kateqoriya%3AD%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29_t%C9%99r%C9%99find%C9%99n_apar%C4%B1lan_cinay%C9%99t_i%C5%9Fl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0207,Qondarma Dağlıq Qarabağ Respublikası liderlərinin məhkəməsi,organization,,court,https://az.wikipedia.org/wiki/Qondarma_Da%C4%9Fl%C4%B1q_Qaraba%C4%9F_Respublikas%C4%B1_liderl%C9%99rinin_m%C9%99hk%C9%99m%C9%99si,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri,https://az.wikipedia.org/wiki/Kateqoriya%3AD%C3%B6vl%C9%99t_T%C9%99hl%C3%BCk%C9%99sizliyi_Xidm%C9%99ti_%28Az%C9%99rbaycan%29_t%C9%99r%C9%99find%C9%99n_apar%C4%B1lan_cinay%C9%99t_i%C5%9Fl%C9%99ri,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
gov-0208,Azərbaycanda dövlət çevrilişinə cəhd planı (2025),organization,,state_body,https://az.wikipedia.org/wiki/Az%C9%99rbaycanda_d%C3%B6vl%C9%99t_%C3%A7evrili%C5%9Fin%C9%99_c%C9%99hd_plan%C4%B1_%282025%29,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri > Ramiz Mehdiyev işi,Azərbaycanın dövlət təşkilatları > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) > Dövlət Təhlükəsizliyi Xidməti (Azərbaycan) tərəfindən aparılan cinayət işləri > Ramiz Mehdiyev işi,https://az.wikipedia.org/wiki/Kateqoriya%3ARamiz_Mehdiyev_i%C5%9Fi,az.wikipedia.org,https://az.wikipedia.org/wiki/Kateqoriya%3AAz%C9%99rbaycan%C4%B1n_d%C3%B6vl%C9%99t_t%C9%99%C5%9Fkilatlar%C4%B1
